index,Job Title,Salary Estimate,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,Hourly,Employer provided,Lower Salary,Upper Salary,Avg Salary(K),company_txt,Job Location,Age,Python,spark,aws,excel,sql,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,Degree
538,Clinical Data Analyst,$27K-$48K (Glassdoor est.),3,"Greenway Health
3.0","Tampa, FL","Tampa, FL",1001 - 5000 ,1977,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"eClinicalWorks, NextGen Healthcare, athenahealth",0,0,27,48,37.5,Greenway Health,FL,44,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,M
539,Business Data Analyst,$36K-$71K (Glassdoor est.),3.8,"Fareportal
3.8","New York, NY","New York, NY",1001 - 5000 ,2002,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),"Expedia Group, Orbitz Worldwide, Priceline.com",0,0,36,71,53.5,Fareportal,NY,19,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,analyst,na,M
540,Senior Insurance Data Scientist,$107K-$173K (Glassdoor est.),3.9,"TransUnion
3.9","Chicago, IL","Chicago, IL",5001 - 10000 ,1968,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),-1,0,0,107,173,140,TransUnion,IL,53,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,sr,na
541,Senior Data Science Systems Engineer,$56K-$99K (Glassdoor est.),3.2,"MITRE
3.2","Hampton, VA","Bedford, MA",5001 - 10000 ,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",0,0,56,99,77.5,MITRE,VA,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,P
542,ENVIRONMENTAL ENGINEER/SCIENTIST,Employer Provided Salary:$25-$28 Per Hour,3.3,"Mcphail Associates
3.3","Cambridge, MA","Cambridge, MA",Jan-50,1976,Company - Private,Construction,"Construction, Repair & Maintenance",Unknown / Non-Applicable,-1,1,1,52,58,55,Mcphail Associates,MA,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
543,Senior Scientist - Regulatory Submissions,$80K-$155K (Glassdoor est.),3.1,"Reynolds American
3.1","Winston-Salem, NC","Winston-Salem, NC",5001 - 10000 ,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,0,0,80,155,117.5,Reynolds American,NC,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M
544,Scientist - Biomarker and Flow Cytometry,$43K-$98K (Glassdoor est.),2.4,"Crown Bioscience
2.4","San Diego, CA","San Diego, CA",501 - 1000 ,2006,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),-1,0,0,43,98,70.5,Crown Bioscience,CA,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,M
545,"Associate Scientist, LC/MS Biologics",$44K-$96K (Glassdoor est.),2.9,"Q2 Solutions
2.9","Ithaca, NY","Morrisville, NC",1001 - 5000 ,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1,0,0,44,96,70,Q2 Solutions,NY,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
546,Revenue Analytics Manager,$45K-$78K (Glassdoor est.),4.8,"HOVER
4.8","San Francisco, CA","San Francisco, CA",51 - 200 ,2011,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),-1,0,0,45,78,61.5,HOVER,CA,10,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Data scientist project manager,na,na
547,Sr. Scientist Method Development,$50K-$110K (Glassdoor est.),2.9,"Q2 Solutions
2.9","Marietta, GA","Morrisville, NC",1001 - 5000 ,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1,0,0,50,110,80,Q2 Solutions,GA,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,na
548,Data Scientist,$60K-$99K (Glassdoor est.),4.7,"Oversight Systems
4.7","Atlanta, GA","Atlanta, GA",51 - 200 ,2003,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),-1,0,0,60,99,79.5,Oversight Systems,GA,18,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,data scientist,na,na
549,Data Scientist - Sales,$130K-$206K (Glassdoor est.),4.7,"Confluent
4.7","Mountain View, CA","Mountain View, CA",501 - 1000 ,2014,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),-1,0,0,130,206,168,Confluent,CA,7,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,na
550,IT - Data Engineer II,$61K-$119K (Glassdoor est.),3.4,"Arbella Insurance
3.4","Quincy, MA","Quincy, MA",1001 - 5000 ,1988,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),-1,0,0,61,119,90,Arbella Insurance,MA,33,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
551,"Research Scientist, Immunology - Cancer Biology",Employer Provided Salary:$100K-$140K,-1,Kronos Bio,"Cambridge, MA","San Mateo, CA",unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0,1,100,140,120,Kronos Bi,MA,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P
552,Senior Data Analyst,$99K-$178K (Glassdoor est.),3.9,"Life360
3.9","San Francisco, CA","San Francisco, CA",51 - 200 ,2008,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1,0,0,99,178,138.5,Life360,CA,13,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,analyst,sr,na
553,"Principal, Data Science - Advanced Analytics",$86K-$137K (Glassdoor est.),3.6,"IQVIA
3.6","Plymouth Meeting, PA","Durham, NC",10000+ ,2017,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),"PPD, INC Research, PRA Health Sciences",0,0,86,137,111.5,IQVIA,PA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
554,Data Science Project Manager,$37K-$100K (Glassdoor est.),3.6,"MassMutual
3.6","Boston, MA","Springfield, MA",5001 - 10000 ,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),-1,0,0,37,100,68.5,MassMutual,MA,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
555,"Sr Scientist, Immuno-Oncology - Oncology",$58K-$111K (Glassdoor est.),3.9,"GSK
3.9","Cambridge, MA","Brentford, United Kingdom",10000+ ,1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Pfizer, AstraZeneca, Merck",0,0,58,111,84.5,GSK,MA,191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M
556,Senior Data Engineer,$72K-$133K (Glassdoor est.),4.4,"Eventbrite
4.4","Nashville, TN","San Francisco, CA",1001 - 5000 ,2006,Company - Public,Internet,Information Technology,$100 to $500 million (USD),"See Tickets, TicketWeb, Vendini",0,0,72,133,102.5,Eventbrite,TN,15,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,sr,na
557,"Project Scientist - Auton Lab, Robotics Institute",$56K-$91K (Glassdoor est.),2.6,"Software Engineering Institute
2.6","Pittsburgh, PA","Pittsburgh, PA",501 - 1000 ,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1,0,0,56,91,73.5,Software Engineering Institute,PA,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P
558,Research Scientist – Security and Privacy,$61K-$126K (Glassdoor est.),3.6,"Riverside Research Institute
3.6","Beavercreek, OH","Arlington, VA",501 - 1000 ,1967,Nonprofit Organization,Federal Agencies,Government,$50 to $100 million (USD),-1,0,0,61,126,93.5,Riverside Research Institute,OH,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,M
559,Data Science Manager,$95K-$160K (Glassdoor est.),3.2,"Numeric, LLC
3.2","Allentown, PA","Chadds Ford, PA",Jan-50,-1,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),-1,0,0,95,160,127.5,"Numeric, LLC",PA,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
560,Data Analyst 2 (Missionary Department),$53K-$91K (Glassdoor est.),4.2,"The Church of Jesus Christ of Latter-day Saints
4.2","Salt Lake City, UT","Salt Lake City, UT",10000+ ,-1,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,-1,0,0,53,91,72,The Church of Jesus Christ of Latter-day Saints,UT,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,analyst,na,na
561,"Enterprise Architect, Data",$101K-$158K (Glassdoor est.),3.6,"MassMutual
3.6","Boston, MA","Springfield, MA",5001 - 10000 ,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),-1,0,0,101,158,129.5,MassMutual,MA,170,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,na,na,na
562,Supply Chain Data Analyst,$33K-$61K (Glassdoor est.),3.1,"Icon Health and Fitness
3.1","Logan, UT","Logan, UT",1001 - 5000 ,1977,Company - Private,Consumer Products Manufacturing,Manufacturing,$500 million to $1 billion (USD),"Life Fitness, Brooks Running, Under Armour",0,0,33,61,47,Icon Health and Fitness,UT,44,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,analyst,na,na
563,Data Engineer - ETL,$44K-$86K (Glassdoor est.),3.8,"Shipt
3.8","Birmingham, AL","Birmingham, AL",501 - 1000 ,2014,Subsidiary or Business Segment,Consumer Product Rental,Consumer Services,Unknown / Non-Applicable,-1,0,0,44,86,65,Shipt,AL,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,na
564,Corporate Risk Data Analyst (SQL Based) - Milwaukee or,$43K-$77K (Glassdoor est.),3.8,"Associated Banc-Corp
3.8","Green Bay, WI","Green Bay, WI",1001 - 5000 ,1870,Company - Public,Banks & Credit Unions,Finance,$1 to $2 billion (USD),"Wells Fargo, BMO Harris Bank, U.S. Bank",0,0,43,77,60,Associated Banc-Corp,WI,151,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
565,"Senior Manager, Epidemiologic Data Scientist",$125K-$210K (Glassdoor est.),4,"Pfizer
4.0","New York, NY","New York, NY",10000+ ,1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,125,210,167.5,Pfizer,NY,172,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
566,"Marketing Data Analyst, May 2020 Undergrad",$44K-$86K (Glassdoor est.),3.8,"Fareportal
3.8","New York, NY","New York, NY",1001 - 5000 ,2002,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),"Expedia Group, Orbitz Worldwide, Priceline.com",0,0,44,86,65,Fareportal,NY,19,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,analyst,na,na
567,Senior Data Analyst,$69K-$119K (Glassdoor est.),4,"Novetta
4.0","Herndon, VA","Mc Lean, VA",501 - 1000 ,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"Leidos, CACI International, Booz Allen Hamilton",0,0,69,119,94,Novetta,VA,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,na
568,Senior Data Analyst,$65K-$110K (Glassdoor est.),1.9,"Moda Operandi
1.9","New York, NY","New York, NY",201 - 500 ,2010,Company - Private,"Department, Clothing, & Shoe Stores",Retail,$100 to $500 million (USD),"YOOX NET-A-PORTER GROUP, Farfetch, MATCHESFASHION",0,0,65,110,87.5,Moda Operandi,NY,11,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,analyst,sr,na
569,Senior Data Engineer,$67K-$127K (Glassdoor est.),4,"Novetta
4.0","Reston, VA","Mc Lean, VA",501 - 1000 ,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"Leidos, CACI International, Booz Allen Hamilton",0,0,67,127,97,Novetta,VA,9,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,data engineer,sr,na
570,Senior Data Engineer,$78K-$147K (Glassdoor est.),4.3,"Genesys
4.3","Durham, NC","Daly City, CA",5001 - 10000 ,1990,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),"Avaya, Five9, Salesforce",0,0,78,147,112.5,Genesys,NC,31,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,data engineer,sr,na
571,Data Modeler (Analytical Systems),$66K-$117K (Glassdoor est.),3.6,"MassMutual
3.6","Boston, MA","Springfield, MA",5001 - 10000 ,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),-1,0,0,66,117,91.5,MassMutual,MA,170,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,data modeler,na,na
572,Data Modeler - Data Solutions Engineer,$37K-$66K (Glassdoor est.),3.3,"Liberty Mutual Insurance
3.3","Indianapolis, IN","Boston, MA",10000+ ,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",0,0,37,66,51.5,Liberty Mutual Insurance,IN,109,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,data modeler,na,M
573,Data Scientist in Translational Medicine,$86K-$143K (Glassdoor est.),3.8,"Novartis
3.8","Cambridge, MA","Basel, Switzerland",10000+ ,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,86,143,114.5,Novartis,MA,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
574,Data Scientist,$84K-$146K (Glassdoor est.),4.3,"USEReady
4.3","New York, NY","New York, NY",201 - 500 ,2011,Company - Private,Consulting,Business Services,$10 to $25 million (USD),-1,0,0,84,146,115,USEReady,NY,10,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,data scientist,na,na
575,Product Manager/Data Evangelist,$50K-$98K (Glassdoor est.),3.2,"Numeric, LLC
3.2","Phila, PA","Chadds Ford, PA",Jan-50,-1,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),-1,0,0,50,98,74,"Numeric, LLC",PA,-1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Data scientist project manager,na,M
576,Associate Environmental Scientist - Wildlife Biologist,$38K-$64K (Glassdoor est.),4.7,"QK
4.7","Clovis, CA","Visalia, CA",51 - 200 ,1972,Company - Private,Architectural & Engineering Services,Business Services,$10 to $25 million (USD),-1,0,0,38,64,51,QK,CA,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
577,Sr Data Engineer (Sr BI Developer),$90K-$110K(Employer est.),3.4,"Tivity Health
3.4","Chandler, AZ","Franklin, TN",501 - 1000 ,1981,Company - Public,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,0,0,90,110,100,Tivity Health,AZ,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,sr,na
578,"Senior Data Scientist – Visualization, Novartis AI Innovation Lab",$92K-$150K (Glassdoor est.),3.8,"Novartis
3.8","Cambridge, MA","Basel, Switzerland",10000+ ,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,92,150,121,Novartis,MA,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,na
579,Senior Data Analyst/Scientist,$90K-$153K (Glassdoor est.),4.5,"Demandbase
4.5","San Francisco, CA","San Francisco, CA",201 - 500 ,2006,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),"Engagio, Bombora, Terminus",0,0,90,153,121.5,Demandbase,CA,15,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,analyst,sr,na
580,"Associate, Data Science, Internal Audit",$43K-$82K (Glassdoor est.),3.1,"Santander
3.1","Boston, MA","Madrid, Spain",10000+ ,1856,Company - Private,Banks & Credit Unions,Finance,$10+ billion (USD),-1,0,0,43,82,62.5,Santander,MA,165,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
581,"Scientist – Cancer Discovery, Molecular Assay",Employer Provided Salary:$100K-$135K,-1,Monte Rosa Therapeutics,"Cambridge, MA",-1,unknown,-1,Other Organization,-1,-1,Unknown / Non-Applicable,-1,0,1,100,135,117.5,Monte Rosa Therapeutic,MA,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P
582,Senior LiDAR Data Scientist,$93K-$151K (Glassdoor est.),3.9,"Luminar Technologies
3.9","Orlando, FL","Orlando, FL",201 - 500 ,2012,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1,0,0,93,151,122,Luminar Technologies,FL,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
583,Data Engineer,$61K-$109K (Glassdoor est.),4.4,"BRMi
4.4","Chantilly, VA","Washington, DC",51 - 200 ,2004,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1,0,0,61,109,85,BRMi,VA,17,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
584,Data Engineer,$42K-$79K (Glassdoor est.),3.4,"IntraEdge
3.4","Scottsdale, AZ","Chandler, AZ",501 - 1000 ,2002,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),-1,0,0,42,79,60.5,IntraEdge,AZ,19,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,data engineer,na,na
585,Lead Data Scientist,$139K-$221K (Glassdoor est.),3.9,"Zest AI
3.9","Burbank, CA","Burbank, CA",51 - 200 ,2009,Company - Private,Financial Analytics & Research,Finance,$50 to $100 million (USD),-1,0,0,139,221,180,Zest AI,CA,12,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
586,"Technology-Minded, Data Professional Opportunities",$40K-$101K (Glassdoor est.),4.7,"Veterans United Home Loans
4.7","Columbia, MO","Columbia, MO",1001 - 5000 ,2002,Company - Private,Lending,Finance,Unknown / Non-Applicable,-1,0,0,40,101,70.5,Veterans United Home Loans,MO,19,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,na,na,na
587,Big Data Engineer,$84K-$153K (Glassdoor est.),3.3,"Peraton
3.3","Chantilly, VA","Herndon, VA",1001 - 5000 ,2017,Company - Private,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),-1,0,0,84,153,118.5,Peraton,VA,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
588,Salesforce Analytics Consultant,$52K-$81K (Glassdoor est.),3.9,"Emtec, Inc.
3.9","Chicago, IL","Jacksonville, FL",501 - 1000 ,1995,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),-1,0,0,52,81,66.5,"Emtec, Inc.",IL,26,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,data analitics,na,M
589,Managing Data Scientist/ML Engineer,$81K-$134K (Glassdoor est.),3.4,"PA Consulting
3.4","Boston, MA","London, United Kingdom",1001 - 5000 ,1943,Company - Private,Consulting,Business Services,$100 to $500 million (USD),"McKinsey & Company, Accenture, Deloitte",0,0,81,134,107.5,PA Consulting,MA,78,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,data scientist,na,na
590,Senior Data Engineer,$97K-$180K (Glassdoor est.),4.7,"Praetorian
4.7","Austin, TX","Austin, TX",51 - 200 ,2010,Company - Private,Security Services,Business Services,$10 to $25 million (USD),-1,0,0,97,180,138.5,Praetorian,TX,11,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,data engineer,sr,na
591,Staff Scientist- Upstream PD,$49K-$113K (Glassdoor est.),2.7,"Advanced BioScience Laboratories
2.7","Rockville, MD","Rockville, MD",201 - 500 ,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),-1,0,0,49,113,81,Advanced BioScience Laboratories,MD,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
592,Data Engineering Analyst,$44K-$73K (Glassdoor est.),3.8,"COUNTRY Financial
3.8","Bloomington, IL","Bloomington, IL",1001 - 5000 ,1925,Company - Private,Insurance Carriers,Insurance,$2 to $5 billion (USD),"Northwestern Mutual, American Family Insurance, MetLife",0,0,44,73,58.5,COUNTRY Financial,IL,96,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,M
593,Sr. Data Engineer,$75K-$140K (Glassdoor est.),3.4,"Echo Global Logistics
3.4","Chicago, IL","Chicago, IL",1001 - 5000 ,2005,Company - Public,Transportation Management,Transportation & Logistics,$2 to $5 billion (USD),"C.H. Robinson, Total Quality Logistics, Coyote Logistics",0,0,75,140,107.5,Echo Global Logistics,IL,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na
594,"Scientist, Pharmacometrics",$84K-$157K (Glassdoor est.),3.8,"Agios Pharmaceuticals
3.8","Cambridge, MA","Cambridge, MA",501 - 1000 ,2008,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),-1,0,0,84,157,120.5,Agios Pharmaceuticals,MA,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,other scientist,na,M
595,Manager of Data Science,$40K-$87K (Glassdoor est.),3.9,"Tapjoy
3.9","San Francisco, CA","San Francisco, CA",201 - 500 ,2007,Company - Private,Internet,Information Technology,$10 to $25 million (USD),"FLURRY, Chartboost",0,0,40,87,63.5,Tapjoy,CA,14,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,data scientist,na,na
596,Scientist Manufacturing Pharma - Kentucky BioProcessing,$68K-$139K (Glassdoor est.),3.1,"Reynolds American
3.1","Owensboro, KY","Winston-Salem, NC",5001 - 10000 ,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,0,0,68,139,103.5,Reynolds American,KY,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
597,Software Engineer (Data Scientist/Software Engineer) - SISW - MG,$72K-$142K (Glassdoor est.),4.1,"Mentor Graphics
4.1","Fremont, CA","Wilsonville, OR",5001 - 10000 ,1981,Company - Public,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),"Cadence Design Systems, Synopsys, Altium Limited",0,0,72,142,107,Mentor Graphics,CA,40,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,data scientist,na,na
598,Data Engineer,$74K-$137K (Glassdoor est.),3.7,"Maxar Technologies
3.7","Springfield, VA","Westminster, CO",5001 - 10000 ,-1,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),-1,0,0,74,137,105.5,Maxar Technologies,VA,-1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
599,Data Engineer,$57K-$109K (Glassdoor est.),2.8,"ICW Group
2.8","San Diego, CA","San Diego, CA",501 - 1000 ,1972,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),"Liberty Mutual Insurance, EMPLOYERS, Travelers",0,0,57,109,83,ICW Group,CA,49,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,data engineer,na,na
600,Lead Big Data Engineer,$121K-$203K (Glassdoor est.),4,"Glassdoor
4.0","San Francisco, CA","Mill Valley, CA",1001 - 5000 ,2007,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,"Indeed, LinkedIn",0,0,121,203,162,Glassdoor,CA,14,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,data engineer,sr,na
601,Product Engineer – Spatial Data Science and Statistical Analysis,$52K-$85K (Glassdoor est.),3.5,"Esri
3.5","Redlands, CA","Redlands, CA",1001 - 5000 ,1969,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),Pitney Bowes,0,0,52,85,68.5,Esri,CA,52,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,data scientist,na,M
602,Sr Software Engineer (Data Scientist),$81K-$140K (Glassdoor est.),3.4,"Assurant
3.4","Westlake, OH","New York, NY",10000+ ,1978,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),"Asurion, SquareTrade, National General Insurance",0,0,81,140,110.5,Assurant,OH,43,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,data scientist,sr,na
